0,11,4366,20537,17950,3884,268,0,0,0,0,3,4338,450,45,70,33,170,212,76,166,250,7,1,1,0,1,0,9,5,373,0,0,1,1,0,0,0,0,0,0,12,0,0,2,14,0,0,7,23,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,4,0,3,0,0,2,5,4,3,26,256,1,0,2,0,2,0,0,11,2,13,12,102,170,459,210,95,49,2,0,0,0,0,0,0,0,3207,1,0,68,204,4,5,1388,7,1613,4,0,0,0,0,5,1074,309,5916,413,699,19,275,379,227,2756,56,114,2463,1110,67,2007,1351,186,4,104,1,0,14,574,36,0,6,33,0,0,0,2,16,50,1025,212,37,47,43,93,21,2995,0,0,143,0,3,16,5634,0,0,8,8,1725,19,23,47,3553,179,3494,0,0,6932,0,1761,1334,1374,79,1,0,0,0,0,0,1981,104,326,112,514,2,144,2,0,3,0,0,0,0,0,0,31,16,393,0,14,0,0,0,1,0,0,0,0,3,0,0,21,79,1,3,18,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,11,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,28,17,218,1,0,2,3,4,7,0,0,0,1,2,0,2,7,4,0,3,0,0,17,2240,6,0,6,12,0,0,0,0,0,317,2,2,2,1,6,2,2,13,0,0,1,1,0,0,11,0,0,0,0,1,3,1,1,0,0,6,0,0,144,304,4897,19488,23267,2,12,99,451,229
11,0,12,16,11,44,40,62,13,81,51,76,43,1,3,22,57,314,138,176,214,103,318,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,3,11,7,7,19,50,27,10,6,0,39,0,0,0,0,0,0,0,0,0,0,88,3,0,0,0,0,210,3,1,0,1,7,59,70,17,12,15,10,13,1,0,0,1,1,4,2,1,0,22,12,9,0,2,0,0,0,27,6,0,6,14,2,0,7,0,27,0,0,0,1,13,0,0,7,0,59,32,9,21,0,79,107,17,26,126,94,128,294,432,326,574,1615,74,528,694,15,336,21,69,178,0,2,114,1075,635,4,0,16,2,659,539,75,324,7,0,0,123,0,0,0,31,6,0,0,4,177,12,4,8,170,41,76,0,0,2,0,1,3,2,0,0,0,0,0,0,0,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5,17,158,0,0,0,0,0
4366,12,0,1599,642,256,126,0,0,0,2,2,939,1306,215,321,328,109,987,81,134,130,19,8,1,0,0,0,6,8,547,0,0,1,0,0,0,0,0,0,0,1,0,0,5,6,0,0,0,12,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,8,0,6,0,3,0,0,0,5,1,0,0,730,8,0,2,309,0,0,12,1,16,5,0,0,0,0,5,414,73,1649,81,31,307,738,108,78,1325,190,100,125,240,20,171,100,15,0,42,8,0,39,1691,246,0,9,228,1,1,1,5,5,94,1,82,2,63,45,107,41,39,1,0,142,0,0,0,431,0,0,0,0,91,163,163,412,719,51,203,0,0,1582,0,2008,523,650,26,2,0,0,0,0,0,1352,275,491,128,608,3,85,3,0,1,0,0,0,0,1,0,53,37,595,0,38,0,0,0,0,0,0,0,0,1,0,0,10,112,1,5,6,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,13,174,1,0,2,8,3,2,1,0,0,1,0,0,2,1,4,0,0,0,0,8,2804,4,0,6,12,0,0,0,0,1,286,2,2,0,0,5,2,0,4,0,0,0,0,0,0,10,0,0,0,0,1,1,6,3,1,2,5,0,0,56,141,1064,2999,3003,0,4,59,197,68
20537,16,1599,0,14528,5878,226,1,0,0,1,0,2755,436,307,41,28,110,271,41,28,48,4,0,0,2,2,0,24,100,651,1,20,2,23,0,0,2,0,1,6,2,13,0,8,13,0,2,7,15,1,0,1,0,0,2,0,4,6,48,1,7,26,4,2,33,1,0,30,1,0,5,1,1,1,13,219,1,0,1,0,2,1,0,3,1,4,9,51,170,425,265,87,60,1,0,0,0,0,0,0,0,1987,1,0,86,195,3,6,1207,4,1725,1,0,0,0,0,11,465,164,2907,388,603,14,202,228,177,2270,86,99,2777,1077,33,2239,1521,156,0,64,0,0,7,527,6,0,1,13,0,0,0,3,3,45,729,157,23,8,24,91,2,1613,27,0,96,0,2,13,4786,0,0,4,6,1932,11,16,44,3365,129,2960,26,0,2813,0,762,743,701,21,0,0,0,0,0,0,1009,100,109,50,176,0,44,2,0,0,0,0,0,0,0,0,18,5,258,0,9,0,0,0,0,0,0,0,0,1,0,0,9,45,0,1,3,28,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,25,161,0,1,0,0,2,1,0,2,0,1,0,0,4,1,1,0,1,0,0,5,1145,2,0,3,5,0,0,0,0,6,103,1,0,1,0,4,1,1,5,0,0,0,0,0,1,8,0,0,0,0,0,1,0,5,0,0,4,0,0,89,148,2050,7067,13674,1,12,59,190,63
17950,11,642,14528,0,12010,904,0,0,0,2,1,2463,539,11,64,17,194,969,307,252,299,9,0,0,0,0,3,0,2,247,0,0,2,0,0,0,0,0,0,0,2,0,0,2,1,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,19,2,0,0,0,0,3,2,2,0,13,62,5,1,0,0,0,1,0,0,0,0,8,10,61,162,73,27,17,0,0,0,0,1,0,0,0,1888,5,0,36,204,1,2,545,4,962,8,0,0,0,1,1,297,130,1718,344,356,66,350,80,278,2268,86,87,1904,902,45,1903,1273,157,0,77,0,0,5,331,14,0,1,16,0,0,1,1,4,43,299,389,13,37,27,568,5,1396,0,0,226,0,0,16,2565,1,0,3,1,1600,45,28,84,2593,126,1610,0,0,2166,1,1220,696,797,31,0,0,0,0,0,0,1507,108,234,79,229,4,42,0,0,1,0,0,0,0,2,0,17,11,357,0,11,0,0,0,0,0,0,0,0,2,0,0,6,30,0,5,5,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,23,2,204,0,0,0,2,1,0,1,0,0,0,2,0,2,4,2,0,4,0,0,1,1718,1,0,3,6,0,0,0,0,2,159,2,0,0,0,1,1,3,3,0,0,1,0,0,1,2,0,0,0,0,1,0,1,0,2,0,0,0,0,54,118,1350,3856,6119,1,6,31,157,62
3884,44,256,5878,12010,0,4292,0,0,0,0,1,2591,57,17,316,49,872,2988,1507,1381,1466,21,1,1,0,0,1,3,0,12,0,0,1,0,0,0,0,0,0,0,5,0,0,5,7,0,1,1,13,0,1,0,0,0,1,0,0,0,0,0,0,0,4,0,17,5,0,1,0,0,1,0,2,0,8,72,5,1,0,0,1,0,0,0,0,0,7,10,32,87,77,27,16,2,0,1,0,11,1,0,0,1565,4,0,21,149,0,2,429,3,682,1,0,0,0,1,0,131,106,148,415,363,45,292,15,651,1780,96,121,1785,729,82,1891,1851,206,1,148,0,0,14,48,181,0,5,76,2,0,1,2,3,80,56,1447,24,374,138,2462,64,830,2,0,1263,0,3,8,1840,0,2,3,0,1807,34,42,63,2568,155,1269,0,0,843,0,155,130,115,14,0,0,0,0,0,0,225,8,28,11,43,0,5,0,0,0,0,0,0,0,0,0,4,1,51,0,10,0,0,0,0,0,0,0,0,0,0,0,11,13,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,1,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,2,0,0,2,281,0,0,0,1,0,0,0,0,2,22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,26,53,579,2068,3622,0,1,22,56,32
268,40,126,226,904,4292,0,0,0,0,0,5,486,0,9,168,82,1032,907,150,327,843,16,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,9,0,1,2,9,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,3,21,4,2,0,0,0,1,0,3,1,0,0,2,10,21,25,1,2,5,0,3,0,0,0,0,0,48,3,1,1,26,0,0,93,1,75,0,0,0,0,0,0,2,93,8,255,27,37,122,4,948,206,59,15,453,64,17,294,615,56,0,187,2,0,43,35,166,0,3,128,0,0,0,1,8,38,11,1595,17,251,124,312,74,451,2,0,3517,0,0,6,159,0,0,0,0,483,20,42,65,171,21,61,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,19,39,261,0,0,0,6,1
0,62,0,1,0,0,0,0,9181,908,470,787,0,3630,0,0,0,68,0,0,0,0,17,0,40,42,16,18,0,0,0,154,0,0,0,1554,614,309,257,3578,170,340,524,348,66,3,376,80,35,12,8032,1697,7521,4402,4286,527,0,1,1,33,0,0,20,0,0,0,646,40,0,13,4,0,739,84,9,1,3,347,295,572,112,43,129,67,61,59,7,0,2,2,0,0,0,0,258,1438,305,2,147,139,8,45,2,47,210,0,0,34,1,1,0,0,5,31,17,517,4223,0,1,2,0,1,0,2,2,0,2,1,270,170,3,6,1817,230,118,549,1526,847,372,34,32,0,15,1781,139,3,44,1246,4454,984,344,0,0,1,0,0,116,0,9,0,0,0,5,0,0,0,3,227,1,7,23,24,0,1,10,6,119,1,0,0,0,0,0,0,0,0,0,22244,612,35,8,39,0,2510,0,0,0,0,0,0,0,0,0,0,0,16,14,0,0,0,0,0,0,0,0,1774,344,88,151,2267,12,8,176,93,9,0,0,0,0,0,128,78,1518,296,7048,16,0,2,0,0,0,0,4,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,90,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4170,7347,3689,19266,34006,22,5,3,236,179
0,13,0,0,0,0,0,9181,0,725,299,765,0,233,0,0,0,20,0,0,0,0,3,0,3,24,1,0,0,0,0,4,0,1,0,783,169,8,157,99,2,220,31,45,6,0,270,32,19,2,5423,2151,9669,2260,669,323,0,3,0,1,0,0,2,0,0,0,471,23,0,13,3,3,509,155,34,2,1,230,87,213,55,57,36,27,22,13,5,0,0,0,0,0,0,0,149,777,119,1,340,515,39,485,9,59,69,0,0,111,2,0,0,0,2,31,21,888,1854,0,5,1,0,0,0,0,0,0,1,0,25,3,1,0,90,5,13,47,83,113,28,3,12,0,3,331,51,6,229,318,684,99,86,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,10,150,8,0,30,0,0,1,1,2,5,0,0,0,0,0,0,0,0,0,0,1357,2105,0,0,1,0,166,0,0,1,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,1936,549,66,986,61,0,37,5,3,21,0,8,0,0,0,605,522,927,1,34,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,6,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,5,1,1,3,0,1,0,0,0,0,1,0,3,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2537,3264,2629,10828,13998,3,2,8,104,299
0,81,0,0,0,0,0,908,725,0,466,1229,0,3,0,0,0,54,1,0,0,0,33,0,5,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,30,56,231,0,0,275,51,3,12,1823,442,647,1682,61,58,0,0,0,0,0,0,0,0,0,0,645,18,0,0,0,0,1187,14,2,0,1,53,80,187,10,10,24,8,17,20,0,0,0,0,0,0,0,0,241,1644,249,0,3,0,0,1,0,0,3,0,0,5,0,0,1,0,2,15,1,16,799,0,0,3,0,2,0,0,0,0,12,0,6,0,1,1,216,14,102,270,331,528,50,13,31,0,2,637,188,6,0,93,1873,772,432,0,0,0,1,0,69,0,1,1,0,0,9,0,0,0,2,1,1,0,1,14,0,0,1,3,0,2,0,0,0,0,0,0,0,0,0,6,2,42,6,33,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,120,80,0,0,0,0,0,0,0,0,0,25,91,11,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,43,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,14,7,122,5128,11,1,1,9,10
