0,53,615,8574,5488,3151,69,0,0,0,0,0,1104,236,192,41,25,72,393,151,101,61,12,0,0,1,1,1,5,52,173,0,0,0,5,0,1,1,0,0,0,0,0,0,4,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,5,1,2,0,0,13,10,21,0,0,0,0,7,0,0,1,4,5,3,2,0,28,6,2,1,43,0,0,0,0,1,0,0,75,0,0,26,51,0,1,4,0,0,0,0,0,0,0,7,207,214,1272,73,125,12,135,83,148,105,9,26,166,143,21,111,60,68,1,68,6,0,36,168,58,1,6,103,0,1,4,24,11,2,175,146,32,48,69,248,37,380,3,0,21,0,0,7,31,0,3,2,3,57,5,1,26,121,27,86,0,0,310,1,2,44,13,1,0,0,0,0,0,0,18,54,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,5,0,0,0,0,0,4,3,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,24,332,1,0,0,0,13,0,0,0,0,0,0,0,0,1,0,0,2,0,0,2,136,0,0,1,0,0,0,0,0,0,2,4,0,1,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,87,1063,2787,2307,0,0,6,109,27
53,0,0,14,28,153,16,2,1,2,1,3,12,3,4,16,4,200,46,112,80,137,172,0,1,1,1,4,1,0,4,0,0,2,6,0,0,1,0,0,0,0,1,0,1,0,0,0,0,7,14,0,6,6,0,1,0,0,0,0,0,0,0,0,1,0,8,0,0,1,0,0,1,0,1,0,4,0,0,3,0,0,1,0,0,3,0,0,0,1,3,0,0,0,4,0,1,0,0,0,1,4,21,8,2,2,1,1,0,1,0,0,0,0,0,0,1,0,5,26,33,34,1,1,12,0,95,6,6,15,9,20,78,22,102,30,222,281,18,190,141,2,129,16,11,60,0,0,5,282,80,4,8,15,3,184,310,20,159,28,5,2,116,0,0,0,16,0,0,2,1,8,0,3,24,9,12,19,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,15,79,0,0,0,0,0
615,0,0,558,983,111,8,0,0,0,0,0,738,137,514,272,116,11,340,44,26,7,3,0,4,0,3,2,3,22,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,3,0,0,0,0,0,0,0,0,0,0,1,35,5,133,5,0,1,0,24,3,0,0,0,0,0,0,0,0,0,0,0,1,0,5,574,54,0,0,38,0,0,0,0,3,211,24,2,0,0,1,52,9,6,2,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,2,25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,116,239,61,0,0,0,1,0
8574,14,558,0,5750,2057,152,0,0,0,0,0,960,67,141,40,34,22,153,55,14,7,2,0,0,0,1,0,3,50,139,0,11,3,15,0,0,1,0,0,0,0,0,0,0,1,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,46,55,445,34,0,0,0,40,246,1,0,2,3,3,0,2,18,177,0,47,0,0,22,222,10,0,1,30,0,0,0,0,0,11,80,319,27,1,26,59,5,356,16,0,13,0,0,0,2,0,0,2,0,5,2,0,0,0,0,1,0,0,87,0,3,24,16,1,0,0,0,0,0,0,3,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,121,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,47,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,32,61,37,0,0,2,20,6
5488,28,983,5750,0,4605,333,0,0,0,0,0,1885,77,377,64,50,51,948,200,45,45,16,0,0,0,0,3,8,23,145,0,0,7,50,0,0,1,0,0,0,0,0,0,1,0,0,1,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,26,53,285,22,1,0,2,17,255,0,4,3,17,2,0,0,16,67,0,40,4,0,6,324,11,0,0,99,0,0,0,6,1,12,75,183,24,55,44,319,17,379,15,0,46,0,0,0,2,0,0,0,0,31,0,0,0,1,0,2,0,0,29,0,1,2,58,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,57,120,0,0,0,11,0
3151,153,111,2057,4605,0,903,0,0,0,0,0,869,10,33,259,95,314,1082,602,385,384,32,0,0,1,0,0,0,0,19,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,3,0,4,0,0,0,0,0,0,0,0,0,2,1,4,2,9,6,0,0,1,0,0,0,0,0,0,0,18,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,23,41,122,13,16,0,2,10,175,23,0,7,61,73,10,50,138,96,3,154,1,9,30,106,220,1,1,129,0,0,0,27,15,23,46,311,16,204,136,969,63,232,9,0,222,0,0,0,9,0,0,1,0,38,1,1,1,55,16,27,0,0,13,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,113,533,460,0,0,0,12,1
69,16,8,152,333,903,0,0,0,0,0,0,18,0,0,1,0,469,24,36,26,143,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,23,11,2,0,0,0,5,183,0,0,3,0,0,3,0,17,40,14,133,4,0,3,3,15,0,0,5,0,0,0,4,0,0,10,421,9,58,73,16,9,150,0,0,753,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5,0,0,0,0,0
0,2,0,0,0,0,0,0,2891,490,217,355,0,80,0,0,13,0,2,0,0,0,0,0,2,23,15,0,0,0,0,6,0,1,1,479,564,297,59,779,12,41,23,206,17,0,4,15,4,19,459,524,4183,2332,1790,441,1,0,0,0,0,0,3,0,0,0,16,7,0,0,0,0,45,2,1,0,0,429,5,308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,673,44,0,76,79,29,23,1,14,12,8,0,5,1,0,0,1,9,21,67,87,274,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,2,0,0,0,0,1,90,2,0,2,0,26,3,4,7,3,3,51,1,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,84,2,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,16,14,0,17,0,1,1,1,0,0,1,0,0,0,1,2,4,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,19,128,177,1447,0,0,0,9,12
0,1,0,0,0,0,0,2891,0,254,16,221,0,9,5,0,6,1,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,529,525,142,325,36,0,91,0,22,15,3,30,12,3,12,2477,1590,2315,559,104,202,0,0,0,0,0,1,0,0,0,0,22,1,0,0,0,0,30,3,0,0,0,22,7,74,0,0,7,0,0,2,0,0,0,0,0,0,0,0,18,113,7,0,80,241,143,142,1,15,25,4,0,0,0,2,0,0,9,1,13,346,277,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,2,1,0,0,15,1,0,2,0,30,1,0,113,41,11,23,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,2,7,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,57,205,501,1,0,0,5,0
0,2,0,0,0,0,0,490,254,0,150,870,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,68,0,4,13,0,1,54,0,0,3,0,0,0,128,24,121,365,2,29,3,0,0,3,0,0,0,0,0,0,254,24,0,0,0,0,36,2,0,0,0,20,11,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,309,180,0,6,11,9,2,0,1,1,0,0,7,2,0,0,1,0,43,46,3,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,1,0,27,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,14,761,0,0,0,0,12
