0,150.478578950892,407.863265991211,467.26147993429,209.607946460372,435.830838290128,589.932020793392,866.538003540039,469.858116433358,0,246.219850131444,325.995212901722,572.877139500209,465.070651114275,276.677034781151,276.161612349671,518.510067357211
150.478578950892,0,0,414.957987511512,267.773854735966,478.470072428385,568.686237199061,907.086215549045,488.862386020634,680.706970214844,192.224340252603,271.154388427734,588.033840124158,488.244526901865,227.414736544364,310.782799672737,559.611118478867
407.863265991211,0,0,206.288588946195,231.52195551851,169.573813649279,197.297657394491,359.259883156469,0,0,303.335264473177,262.188641771026,256.221244720459,393.376048414013,395.914807128906,363.614681623436,340.43048524123
467.26147993429,414.957987511512,206.288588946195,0,393.77143749642,212.208734913236,188.178896331102,323.894348847239,675.476112365723,0,503.207059801052,288.567351894147,353.271503261032,267.649924672371,427.359330555749,382.161410194635,357.588163573374
209.607946460372,267.773854735966,231.52195551851,393.77143749642,0,231.000490625985,531.680807451342,839.823905813283,317.677097469599,957.565673828125,162.467227214307,177.619822645716,279.413096124077,345.716270708221,192.84707285468,194.795238355651,307.134477295437
435.830838290128,478.470072428385,169.573813649279,212.208734913236,231.000490625985,0,165.702354422514,148.961584523519,718.786732991536,0,339.59078367187,230.436238031894,210.822312430817,358.876456041118,252.430010795593,251.076278395363,269.897953366539
589.932020793392,568.686237199061,197.297657394491,188.178896331102,531.680807451342,165.702354422514,0,269.025066763336,187.022179954192,313.597702856417,294.317981928403,237.283785907379,234.402250430458,234.278589028708,372.118024984996,306.175240340224,200.983382189813
866.538003540039,907.086215549045,359.259883156469,323.894348847239,839.823905813283,148.961584523519,269.025066763336,0,470.725032459606,147.051335258406,444.879949187562,183.9457229227,158.447116121661,227.605726098826,771.684025691106,238.95192578529,147.284526066582
469.858116433358,488.862386020634,0,675.476112365723,317.677097469599,718.786732991536,187.022179954192,470.725032459606,0,316.810631036758,1085.70185343424,183.474309909116,178.766851053576,397.532491835681,200.893805576649,409.605218702747,185.591291024783
0,680.706970214844,0,0,957.565673828125,0,313.597702856417,147.051335258406,316.810631036758,0,0,141.864512004327,132.465984354826,643.679302978516,0,160.021595688626,171.190054595627
246.219850131444,192.224340252603,303.335264473177,503.207059801052,162.467227214307,339.59078367187,294.317981928403,444.879949187562,1085.70185343424,0,0,328.969699588716,398.227332814535,463.585968884555,173.943169726882,218.823670498418,490.528631482806
325.995212901722,271.154388427734,262.188641771026,288.567351894147,177.619822645716,230.436238031894,237.283785907379,183.9457229227,183.474309909116,141.864512004327,328.969699588716,0,160.386739912816,288.178606441175,240.034594517128,251.683877478175,177.306749178239
572.877139500209,588.033840124158,256.221244720459,353.271503261032,279.413096124077,210.822312430817,234.402250430458,158.447116121661,178.766851053576,132.465984354826,398.227332814535,160.386739912816,0,226.949077702168,455.031200154622,157.828374717385,173.78477419448
465.070651114275,488.244526901865,393.376048414013,267.649924672371,345.716270708221,358.876456041118,234.278589028708,227.605726098826,397.532491835681,643.679302978516,463.585968884555,288.178606441175,226.949077702168,0,360.985906450011,182.142052228227,204.086186748526
276.677034781151,227.414736544364,395.914807128906,427.359330555749,192.84707285468,252.430010795593,372.118024984996,771.684025691106,200.893805576649,0,173.943169726882,240.034594517128,455.031200154622,360.985906450011,0,193.416409340258,308.246807192001
276.161612349671,310.782799672737,363.614681623436,382.161410194635,194.795238355651,251.076278395363,306.175240340224,238.95192578529,409.605218702747,160.021595688626,218.823670498418,251.683877478175,157.828374717385,182.142052228227,193.416409340258,0,136.525050144384
518.510067357211,559.611118478867,340.43048524123,357.588163573374,307.134477295437,269.897953366539,200.983382189813,147.284526066582,185.591291024783,171.190054595627,490.528631482806,177.306749178239,173.78477419448,204.086186748526,308.246807192001,136.525050144384,0
