0,789.457256833245,985.757069905599,825.229134877523,764.113534109933,269.650021804042,458.806935628255,0,0,358.195756407707,465.020464624484,626.641143798828,0,939.029916616587,896.635628440163,0,0,0,619.943318028604,0,0,0,0,119.434478759766,98.4818992614746,0,0,0,240.453346252441,0,91.5941505432129,0,0,0,0,0,0,0,0,687.48095703125,0,1018.43243408203,0,0,0,0,714.523010253906,0,0,0,0,0,800.010371907552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1216.05224609375,0,0,0,0,0,0,0,0,0,0,0,0
789.457256833245,0,191.983617921071,210.778679681593,143.910352853628,501.439637887411,108.455216916792,191.137601034982,0,214.993677923362,0,429.44482552133,743.173361113577,918.406115722656,1377.43509984016,189.671550932385,0,0,1100.44114176432,519.423536936442,237.122917599148,372.041690531644,263.180213928223,180.19820022583,0,405.267941974458,658.072740342882,333.688681449599,644.645267193134,372.885445430361,256.269348144531,279.279323577881,535.319061279297,476.97216796875,418.733908869486,276.964809417725,565.950256347656,359.546219719781,419.790701548258,380.172140187231,349.974747003293,375.650999152142,369.860159704359,0,331.491390773228,347.963122947543,379.938778781792,427.884293482854,255.759197235107,0,0,77.2637100219727,202.390313955454,0,779.159045410156,0,0,0,0,0,0,669.11069309202,0,0,492.205154418945,127.245155334473,0,0,470.482752799988,0,0,0,426.953125,0,667.565517196655,0,596.082252502441,0,0,0,0,0,0,0,0,0,0
985.757069905599,191.983617921071,0,198.668497906853,242.799549524717,665.698124241185,630.533788045247,0,90.8820781707764,421.326535273671,0,776.389581533579,329.886617900277,680.79058186849,797.481890869141,0,0,241.278596429264,1182.95971679688,0,320.158634414673,202.231391988775,0,0,795.917053222656,649.048568725586,0,512.094673156738,0,174.653573423389,932.105590820312,164.913367990249,1240.458984375,0,295.611737973762,239.792047685192,188.616218659936,206.944505843249,0,345.593433925084,338.787916548709,292.427332232652,332.600315923276,137.42964046342,237.387184465903,241.013606507659,329.721965829122,507.806540352958,1057.26953125,148.331814575195,0,0,264.593346581092,0,302.024515765054,383.32058207194,0,0,0,0,0,0,0,396.583698388302,0,334.721625374848,0,0,448.690165201823,364.889828491211,0,210.210815429688,0,0,557.318381032636,285.519577026367,0,241.416658956793,297.114806811015,384.855261857343,0,0,0,0,0,0,940.238967895508
825.229134877523,210.778679681593,198.668497906853,0,190.082309825461,698.548406698958,301.317371107326,171.254379661716,80.7451469421387,301.150074941141,1026.35231526693,1084.97145589193,604.060907091413,1091.26015218099,1212.54417724609,1337.58093261719,753.390747070312,442.374221801758,1141.53380354061,546.577023506165,283.41969426473,351.910855616694,0,179.566644287109,738.680252613741,450.956465657552,635.522012059282,984.134305681501,724.797329989347,151.285671694709,738.013233579438,207.269231672118,412.691526957921,0,520.397601318359,153.148387985845,166.495300032876,194.192395126712,565.284841308594,267.536824973854,205.974116855197,325.190381205105,637.779363778921,391.34935760498,252.34075935483,331.646493295797,359.836977765277,286.367112528893,153.896231866652,157.188285827637,176.854025268555,86.1020889282227,204.266853659314,0,618.013447062174,0,0,0,0,0,0,1082.59811123935,0,0,0,73.1721115112305,0,0,0,969.5361328125,0,1475.13122558594,0,0,558.064654541016,510.965545654297,0,0,0,649.308787027995,0,0,0,0,0,0,1165.16670735677
764.113534109933,143.910352853628,242.799549524717,190.082309825461,0,448.501919197893,321.230122652921,178.440541108449,102.767425537109,182.62861734443,933.442901611328,1151.12618509928,768.680157205333,1165.13946547875,1306.54007572081,851.072285970052,517.063751220703,174.789293289185,1108.28495037681,644.295303344727,582.056127929687,405.934159782495,0,170.029739379883,818.171081542969,521.737513224284,438.500546773275,1132.49933624268,790.162373860677,325.049136616173,834.799235026042,278.664694213867,226.761322021484,0,412.706755065918,283.640771484375,438.464050292969,331.915332306263,497.085411071777,354.18684387207,514.968157958984,391.536951079849,427.180923461914,0,358.801940244787,396.431985791288,408.38690951639,276.32861328125,354.187947591146,0,0,0,225.149055749017,0,796.969889322917,759.138916015625,0,0,887.1005859375,0,0,1288.06526184082,0,0,0,0,0,0,0,0,0,0,0,778.283264160156,721.030718994141,0,748.287902832031,0,0,1122.03399658203,0,0,0,0,0,0,0
269.650021804042,501.439637887411,665.698124241185,698.548406698958,448.501919197893,0,216.921524729047,80.6638031005859,0,192.705914040841,239.123963635107,500.519855856126,669.720801724732,754.261022916982,497.978124494363,483.838649749756,325.139902750651,0,200.453309834192,0,0,779.684204101562,0,0,1024.87985229492,765.634114583333,248.058029174805,1085.85618322036,871.362569173177,655.453450520833,0,0,0,649.407836914062,618.313690185547,453.190673828125,0,388.758476257324,703.486846923828,697.150115966797,612.920909881592,551.334241365132,866.313931465149,0,0,704.922980414497,651.378159156212,802.877197265625,0,0,0,0,770.476168039683,608.818664550781,1036.34446716309,837.817901611328,0,0,0,679.645324707031,0,1063.8918204472,906.327453613281,0,843.831700642904,0,0,0,633.644522530692,302.231872558594,0,0,0,757.749043782552,1020.92925193093,683.454434712728,855.883863661024,0,603.146362304688,704.49482457778,813.262912326389,0,861.574111938477,0,0,0,866.804490831163
458.806935628255,108.455216916792,630.533788045247,301.317371107326,321.230122652921,216.921524729047,0,203.18879482358,0,135.002318474215,0,233.638888835907,0,0,0,516.834115219116,0,0,1246.81396484375,210.953384081523,0,0,343.76863861084,181.002474215493,307.782838704006,607.564727783203,226.914857982117,220.597536214193,449.310005683404,559.145730238694,394.239966390294,382.518547058105,196.781108690345,139.095130075382,0,0,0,0,444.267463933642,0,0,0,363.326484488704,0,0,0,398.330476379395,195.54528545198,0,0,162.866806793213,0,270.872015661942,0,0,0,0,0,0,0,0,268.20204671224,0,0,442.292068481445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,191.137601034982,0,171.254379661716,178.440541108449,80.6638031005859,203.18879482358,0,0,176.302105731651,0,0,0,0,0,0,0,0,0,0,0,0,0,123.126524538607,286.866493770054,0,172.44321141618,0,0,374.882598876953,654.089111328125,71.9425659179688,130.499810835894,0,0,0,0,0,0,0,0,0,710.517700195312,0,0,0,0,127.629271073775,0,0,99.1674766540527,0,135.689009530204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,90.8820781707764,80.7451469421387,102.767425537109,0,0,0,0,77.2148513793945,0,0,210.60764465332,0,0,0,0,217.446170043945,0,0,91.7895431518555,0,0,0,0,0,0,0,0,107.146183426316,0,105.301621906793,0,0,0,0,0,0,0,0,0,0,0,107.343531799316,0,0,0,0,0,0,0,0,107.734608968099,0,0,0,0,0,0,0,0,0,0,346.970568847656,0,227.387133789062,0,0,0,0,0,0,0,0,0,0,0,255.509628295898,0,0,0,0,0,0,0,0,0
358.195756407707,214.993677923362,421.326535273671,301.150074941141,182.62861734443,192.705914040841,135.002318474215,176.302105731651,77.2148513793945,0,522.846343994141,928.229946136475,889.706776089138,1222.73243211445,1173.1274983904,615.845397949219,475.571746826172,231.668151855469,500.16043988909,0,304.621190388997,519.804097020349,0,222.164026896159,630.914499282837,568.017505645752,328.856996016069,1099.81094665527,542.013767787388,394.361668904622,429.21856212616,298.456390380859,260.07856241862,0,519.215343606883,471.703247070312,0,483.348077947443,559.094836425781,496.350705233487,466.462677001953,479.434932567455,514.279696079723,0,380.166646321615,515.792961726113,499.187376573351,282.768983320756,419.186218261719,0,240.9736328125,0,359.44498576593,0,0,0,0,0,0,0,0,1151.38453311012,0,0,0,0,0,48.1803245544434,0,0,0,0,0,0,814.302416992188,0,952.157592773438,0,0,913.842529296875,1530.9912109375,890.488891601562,0,0,0,0,94.5614535013835
465.020464624484,0,0,1026.35231526693,933.442901611328,239.123963635107,0,0,0,522.846343994141,0,747.002672576904,673.695129394531,751.530033991887,668.897771835327,388.452850341797,0,0,378.01436596382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.867273712158,0,0,0,80.6872863769531,0,721.040100097656,0,0,0,0,0,0,0,0,0,0,1026.02087402344,805.269012451172,0,0,0,903.181762695312,0,0,0,0,0,0
626.641143798828,429.44482552133,776.389581533579,1084.97145589193,1151.12618509928,500.519855856126,233.638888835907,0,0,928.229946136475,747.002672576904,0,198.153863575771,202.10201101246,118.214964491239,103.883597058765,141.340811229887,0,211.045548251917,0,0,0,0,0,0,0,0,511.118798997667,0,0,0,0,0,0,0,0,0,0,410.075988769531,0,723.58334720496,0,311.594434102376,0,0,407.563247680664,602.182479858398,0,0,0,0,0,1088.61001586914,428.717335576596,415.669662475586,342.616556202282,0,0,197.743250528971,364.737715148926,432.691520690918,485.512147086007,299.334686279297,313.676106044224,316.886322021484,203.506587982178,394.617614746094,0,417.483747234679,323.319537162781,266.959777832031,342.236026266347,0,400.4036206007,339.16455569568,382.300030639998,369.117064820033,0,374.210595703125,363.503631719924,373.22195443365,188.509433322483,315.156816755022,0,0,198.264625549316,205.845832109451
0,743.173361113577,329.886617900277,604.060907091413,768.680157205333,669.720801724732,0,0,210.60764465332,889.706776089138,673.695129394531,198.153863575771,0,195.414323599942,245.756054314732,585.407718434053,460.098254035501,108.244281360081,416.221884114636,0,272.72715250651,473.546078999837,0,0,0,0,0,0,0,373.387399037679,0,405.499326913253,0,0,309.85578918457,659.894819471571,453.162078857422,351.707527669271,0,849.348083496094,603.041456434462,463.276750183105,0,302.572847684224,446.34652013946,383.054731715809,0,0,0,557.746505737305,0,0,225.478068033854,931.3984375,257.773286919845,157.679794664736,0,0,681.081787109375,1284.10510253906,416.843353271484,337.021255493164,0,158.626020061227,0,168.389566257842,754.003234863281,932.027587890625,279.426165312969,234.342806517188,171.610567029317,209.643290178563,0,269.66171836853,214.401395232589,268.350811247613,499.674021402995,163.373683266018,232.196276230829,239.100778234296,199.616346995036,0,955.809244791667,99.3046104029605,0,0,360.376604778011
