0	142.47572	119.155	111.22575	105.89706	104.9598	38.183376	66.318314	88.881104	103.06553	130.48036	134.35043	120.08975	33.480499	121.3835	136.92499	114.69525	149.89568	136.38449	120.45258	94.85305	108.25867	102.3767	99.753159	102.45695	138.42566	149.26794	101.04115	29.148348	44.455681	121.2414	104.12527	57.902557	84.913109	149.91093	102.92238	114.44535	98.196899	108.24703	110.50512	105.19363	67.035812	153.3427	152.35979	164.22411	162.85223	157.65535	155.14844	54.716015	146.78108	154.12465	184.91794	169.96292	30.11034	176.67332	161.95258	183.40585	104.80835	186.62849	150.02757	163.63367	113.46568	182.71565	116.86814	151.71228	195.01273	128.62903	187.29883	169.03052	154.00101	116.14996	180.58305	142.12852	82.357063	204.22794	189.79248	152.36314	168.4817	151.89882	95.166466	97.54673	144.0899	165.63712	184.51816
142.47572	0	69.574348	139.68184	138.94337	159.00697	149.30537	159.73108	80.269737	178.48404	67.805923	138.25896	56.732376	150.69411	114.23338	68.079384	70.051537	94.007088	81.611725	157.4427	112.09364	35.760738	89.252464	85.514717	29.62405	71.059158	38.078232	113.33205	138.55463	135.03897	75.314018	123.82306	134.21519	73.009804	148.74174	79.970222	59.676785	66.333	82.286613	111.84912	108.54443	51.493839	100.37447	83.332802	96.320129	103.68954	136.27457	112.68081	68.630394	153.7372	31.149157	89.850204	127.47637	42.036907	172.31401	165.61832	185.47632	141.92796	184.89464	103.49911	153.79741	99.501373	176.86035	135.99315	115.59327	93.465981	128.69954	109.48969	143.85931	147.44112	76.398811	107.16927	148.13446	72.809212	108.07904	79.981956	162.94756	172.05592	156.35513	124.4227	84.461739	126.48652	109.6896	152.91559
119.155	69.574348	0	153.61237	152.58733	144.80656	110.37331	131.6725	144.9144	139.56319	121.66745	184.86301	161.09694	127.28096	162.53201	115.56238	47.659943	105.34026	81.715637	176.96111	72.928444	91.338081	39.0536	119.69808	144.01077	42.19278	37.678425	100.88098	139.08968	100.04165	144.55524	183.80319	130.74643	80.929939	157.74597	78.97718	51.599319	68.728279	93.36676	115.31798	142.90445	131.05119	125.11143	102.30731	116.59379	130.33264	150.32112	167.05016	134.49081	182.04527	81.66288	105.85317	191.62036	98.138359	208.49602	177.23355	198.59941	166.66426	204.42769	159.83943	195.12178	165.81177	191.15404	181.24289	135.54829	119.50426	157.04845	137.44951	193.98885	156.76562	103.75549	120.35087	166.02615	135.73129	123.9387	106.583	173.80559	191.8687	168.63141	168.05978	141.24449	175.79262	135.7406	171.94405
111.22575	139.68184	153.61237	0	110.93555	83.876335	66.528297	114.22296	64.619087	27.418573	170.23027	46.9254	145.52605	123.79132	78.185806	112.94176	186.14632	182.67754	188.40292	16.148872	147.75685	114.40334	160.97084	26.900019	144.25272	183.77612	169.1792	24.962002	118.29909	139.9993	167.15013	143.38554	103.29349	111.81332	149.96727	94.526909	125.93718	106.44446	107.55749	80.994026	117.95889	121.06417	160.64017	173.71159	176.27226	177.56609	135.6626	182.90543	118.30939	175.25827	164.15417	197.43108	149.65585	157.36754	167.13916	155.42915	179.00806	92.971817	162.91074	216.32535	142.84744	163.24133	191.69835	147.07068	155.95964	166.83961	177.66704	151.44342	149.70004	173.5155	148.22072	188.45767	128.02861	114.79283	210.07741	201.72578	152.62093	189.07187	175.60013	117.71979	201.7702	167.27837	181.47424	196.00922
105.89706	138.94337	152.58733	110.93555	0	34.218815	121.93529	82.316605	61.742722	118.30797	108.75308	83.489746	106.00815	123.53748	21.268641	61.865574	163.84399	104.39879	127.99095	104.06495	107.75116	106.23642	140.35414	87.261169	149.77754	166.95821	168.42299	119.44742	107.34269	130.32085	103.2785	14.198821	120.91228	16.63196	80.159782	78.704758	124.563	66.609451	72.692261	23.448961	15.286127	92.396935	153.24307	102.30984	179.63666	90.923676	124.85468	63.398251	42.705101	39.694576	60.992554	122.03086	162.28976	39.677109	144.17943	169.08398	160.76962	111.74651	175.68159	60.157677	142.98315	87.165009	160.34229	82.752357	100.00153	56.567051	20.352125	34.877716	157.84665	112.13895	70.747246	117.06773	158.45691	32.810627	135.16373	185.2274	174.85767	167.80243	127.63224	35.600922	31.081898	49.447475	145.07423	74.964447
104.9598	159.00697	144.80656	83.876335	34.218815	0	66.539551	37.400673	75.664673	39.27895	127.26154	38.608418	100.47895	87.053192	34.638317	165.34291	158.30676	154.68524	166.44394	68.002151	129.00073	130.98715	136.26846	89.503593	147.55984	164.73383	170.11012	79.329529	112.28139	115.1151	158.53377	51.28569	121.36386	82.124229	142.06277	89.795509	131.38251	82.993645	79.776009	38.408703	34.982731	99.065201	169.44058	171.67262	181.48549	177.16507	151.90259	187.10114	122.85275	182.44664	187.4733	205.90508	168.07162	147.75516	174.9537	168.27988	187.01854	116.71015	174.78577	205.41411	156.97983	173.77643	196.85138	156.89377	180.89693	213.07097	171.57788	204.41899	164.03902	186.34399	163.08717	199.11124	148.78951	147.22055	217.04726	205.74318	165.485	191.99237	177.72382	161.13873	188.95212	174.55542	184.68965	195.90944
38.183376	149.30537	110.37331	66.528297	121.93529	66.539551	0	68.033035	77.161987	34.464882	157.7941	96.940575	143.15656	53.326435	95.596474	129.20027	132.09328	171.24539	157.30901	97.233841	83.763351	109.47525	97.505402	66.889938	169.7504	142.43518	132.21753	43.064625	90.10202	36.629108	186.22351	134.08109	88.177597	98.141006	146.75537	88.588882	104.60162	96.473259	99.022156	94.852707	107.29268	138.99959	153.31387	156.09753	161.91492	165.04126	150.72214	170.43767	142.10977	164.50191	165.55559	180.80293	159.84645	160.70616	172.6796	153.52527	175.60649	99.795746	166.26511	212.94855	158.27892	206.47324	181.93948	162.70438	157.11494	196.34425	223.06488	212.46336	157.7417	162.47585	128.44453	171.93492	133.74596	191.25446	205.88643	179.27635	147.65839	170.83102	154.79576	200.06758	196.61388	155.29323	166.42593	188.76842
66.318314	159.73108	131.6725	114.22296	82.316605	37.400673	68.033035	0	98.832657	57.900047	116.59819	97.366333	87.214966	33.824997	77.604446	170.42337	136.56346	153.27188	155.28226	101.47746	116.26639	137.45174	120.76637	106.49862	137.38371	153.09604	162.8437	106.98342	89.655251	85.436783	145.12669	42.776436	116.06284	88.259583	153.89423	95.178093	131.44391	86.355888	78.161652	53.047485	41.936764	82.946754	170.2291	169.94896	178.35905	175.46832	168.24792	186.46812	125.18191	180.72813	182.36031	197.40054	180.83762	155.84972	187.65129	169.38258	189.5103	121.75367	184.65413	207.01077	176.74883	175.17638	195.67619	177.9865	176.53058	210.76883	203.41866	218.53529	178.23834	178.70549	153.03015	195.81122	151.7861	169.59816	215.58627	199.42551	165.21768	187.71191	171.52112	176.98941	192.08565	172.89226	181.75812	201.66711
88.881104	80.269737	144.9144	64.619087	61.742722	75.664673	77.161987	98.832657	0	80.48362	142.76955	47.696648	125.78915	108.60406	29.935959	88.058403	136.283	162.41081	153.3687	63.564789	99.224228	32.24789	123.6604	31.133013	108.27076	140.94197	111.33954	67.62085	97.92012	74.665649	145.68625	113.437	78.874786	101.91118	139.48624	75.788742	106.13466	99.251198	90.03418	32.517502	87.337517	124.17274	104.19581	133.71545	119.59875	118.83607	93.800102	125.00003	135.88177	106.71687	133.81339	164.99721	98.711739	104.55592	119.24672	101.42137	129.43724	22.948591	110.80698	173.49945	95.459396	174.5529	131.47107	94.002495	95.461075	171.802	192.86723	187.58252	99.108864	109.07594	52.084511	135.71104	71.914406	154.09703	189.31593	171.98863	95.550316	117.59052	94.991409	196.42517	152.76489	100.85782	120.13203	156.22505
103.06553	178.48404	139.56319	27.418573	118.30797	39.27895	34.464882	57.900047	80.48362	0	160.11201	33.454697	144.43311	76.757706	91.908875	161.15355	172.34781	177.74681	178.43654	22.207914	125.0388	147.29808	136.72281	76.663925	170.49605	171.33459	170.08461	41.58791	115.15514	130.41949	188.76904	134.96083	110.22057	105.81432	149.73141	97.210266	128.3275	102.32267	106.73402	93.094421	113.09098	142.97192	169.05406	179.44705	181.13432	182.03687	151.41342	187.33148	153.70827	186.6619	188.74762	202.03221	166.38313	173.74265	177.06036	163.93376	185.39792	109.10482	172.87491	222.42902	158.56509	201.34958	196.89	160.75197	177.38783	208.58328	203.55595	206.29005	162.45998	186.43765	164.26176	193.31319	140.75932	181.12054	221.36993	202.80055	162.15619	193.49724	180.91733	171.58655	213.55095	177.40439	186.27698	194.10101
130.48036	67.805923	121.66745	170.23027	108.75308	127.26154	157.7941	116.59819	142.76955	160.11201	0	148.45433	35.00209	99.914902	138.24352	130.7377	55.362164	29.507301	30.820389	156.12778	117.45035	104.55743	109.49166	158.11543	39.832878	43.457756	83.357224	164.47426	84.625351	132.39067	56.864166	78.621941	121.7894	31.391108	138.24751	86.970047	42.295517	44.131538	58.814831	99.103645	90.037285	31.631819	174.83008	62.684673	133.80356	168.41957	203.73393	155.59386	45.961899	170.00558	100.55186	155.04141	203.19411	62.684158	187.24536	214.79156	200.21667	176.55196	216.84799	83.923271	202.6342	81.620728	190.68967	182.60703	175.2653	160.13403	112.18535	138.79152	202.72771	192.5484	141.31064	175.54752	199.78526	70.961357	113.9065	117.65409	213.43341	179.32002	206.87695	106.68228	110.77959	162.1312	118.37533	165.84354
134.35043	138.25896	184.86301	46.9254	83.489746	38.608418	96.940575	97.366333	47.696648	33.454697	148.45433	0	131.32196	113.57254	39.166245	143.01506	194.89058	166.38554	173.26534	23.25415	176.1859	95.245811	186.40114	38.478622	152.01962	178.554	168.27328	62.523266	117.05394	159.62111	177.40221	117.99255	125.005	103.54525	141.42964	96.622292	137.2178	100.74861	106.02987	54.750954	103.53955	133.85739	157.10115	172.95155	179.07515	178.79155	123.45787	179.42824	136.45624	174.49146	168.76347	200.73898	146.7417	140.48222	159.36319	160.56804	179.70601	96.010284	159.47879	208.17332	128.39746	194.0022	191.30078	131.59071	160.4968	168.05386	176.86775	161.32382	144.60431	176.5546	151.26443	186.12485	132.41344	153.85188	214.76898	207.23753	153.75566	190.41512	180.1367	186.85164	187.10443	171.66904	181.93188	190.26015
120.08975	56.732376	161.09694	145.52605	106.00815	100.47895	143.15656	87.214966	125.78915	144.43311	35.00209	131.32196	0	86.798012	128.06244	130.65483	150.55591	79.076012	116.81778	136.72867	138.50801	94.500366	142.22969	142.72772	26.100132	78.482422	37.916759	146.03825	80.552055	138.59973	30.172514	68.58268	129.37355	34.900921	87.648911	48.392994	39.461533	35.663742	25.268785	73.913376	21.146269	22.401415	101.22419	59.727215	108.67575	97.22113	130.772	74.817917	43.32523	150.32573	93.610718	167.05347	157.2576	100.42879	156.39441	183.17902	159.57188	167.50446	177.3744	78.764915	165.68105	74.967232	164.00911	168.08527	174.00029	165.85594	108.82182	137.69136	159.37148	181.57312	133.75787	179.63341	178.0797	57.733372	106.43281	107.17052	180.50867	151.08055	183.15813	99.457954	120.16646	124.2905	97.302597	105.6282
33.480499	150.69411	127.28096	123.79132	123.53748	87.053192	53.326435	33.824997	108.60406	76.757706	99.914902	113.57254	86.798012	0	107.98536	161.93625	130.01654	137.52226	146.86531	115.82471	110.0433	131.70186	114.8919	115.90311	121.88555	146.50339	157.50917	114.49085	45.160103	71.162064	132.41122	43.058125	97.278923	74.271553	147.49051	93.14473	125.57021	80.069824	82.194443	69.978622	50.037151	83.737419	173.39186	161.67308	183.36595	178.71486	175.6012	192.69937	115.73309	182.57124	175.07413	194.28188	195.30649	135.12918	198.8499	177.78766	198.9693	127.89575	197.89252	196.74086	189.70242	167.11813	201.31784	186.93481	170.4828	208.34615	191.16048	214.96803	192.62109	173.31137	143.42834	193.23247	160.86769	157.7907	208.67946	196.13878	172.22652	190.13681	171.59116	178.87674	187.01151	176.09349	186.23845	200.24718
121.3835	114.23338	162.53201	78.185806	21.268641	34.638317	95.596474	77.604446	29.935959	91.908875	138.24352	39.166245	128.06244	107.98536	0	125.57126	166.54559	152.50833	168.53789	70.283485	120.61301	76.374023	137.36668	54.924023	144.48087	167.24498	141.24913	88.58992	115.51601	112.26701	166.71236	54.354523	108.68988	90.445961	70.852592	62.470074	124.47788	86.293373	72.500336	19.864305	38.775566	139.74294	122.20567	151.65103	163.89128	124.65451	112.34079	139.34384	109.94382	132.7619	149.90677	186.34253	148.65623	83.567329	154.45302	158.255	176.46375	92.086716	158.16069	179.28247	130.73164	188.02965	183.83138	104.44202	137.00262	176.39702	121.23004	157.39191	144.23848	148.36403	106.47865	162.44763	133.33434	132.7175	206.96887	192.55696	151.12006	177.22626	154.34312	178.28249	114.76664	134.97682	168.65042	97.467171
136.92499	68.079384	115.56238	112.94176	61.865574	165.34291	129.20027	170.42337	88.058403	161.15355	130.7377	143.01506	130.65483	161.93625	125.57126	0	111.76173	144.5118	130.48195	125.56475	26.711203	34.757576	28.980429	37.856407	112.71523	122.64728	40.016281	43.32959	126.26212	94.63311	140.38725	82.27803	102.80415	93.725845	151.4794	72.696442	56.699013	78.175392	80.586098	92.163605	105.38577	107.21597	122.49643	108.60416	127.41403	129.45641	136.95746	153.30351	111.91491	147.44507	108.58343	130.84457	146.74277	78.601341	187.68976	160.78972	179.41133	113.25161	185.65904	183.59158	168.20271	178.06056	168.68884	137.2523	100.92368	155.06563	188.99266	177.95082	148.26285	120.36436	61.872845	110.97221	118.79903	158.54941	169.20969	111.83031	131.77344	142.87619	125.19816	180.6871	117.74971	127.9094	140.05504	174.27745
